"GEIOD","NAME","median_age_2018","pct_male_2018","pct_female_2018","pct_white_only_2018","pct_black_only_2018","pct_american_indian.alaskan_native_only_2018","pct_asian_only_2018","pct_hawaiian_or_pacific_islander_only_2018","pct_some_other_race_alone_2018","pct_2_or_more_races_2018","pct_hispanic_or_latino_2018","pct_taking_Public_transportation_2018","pct_no_workers_in_household_2018","pct_1_workers_in_household_2018","pct_2_workers_in_household_2018","pct_3_or_more_workers_in_household_2018","pct_1.person_household_2018","pct_2.person_household_2018","pct_3.person_household_2018","pct_4.or.more.person_household_2018","pct_in_labor_force_employed_2018","pct_in_labor_force_unemployed_2018","pct_poverty_income_ratio_under_100","pct_poverty_income_ratio_100to200","pct_poverty_income_ratio_200andmore"
28073,"Lamar County, Mississippi",35.4,0.477647289417376,0.522352710582624,0.763814252813485,0.199924864838378,0.00130669846299593,0.0127403100142103,0,0.00555346846773272,0.0166604054031981,0.0261503029907061,0.000901388137732107,0.246612344122811,0.400801332553009,0.307927790032864,0.0446585332913159,0.249403502453518,0.34034124161527,0.183406113537118,0.226849142394094,0.707086141504543,0.0718437065131382,0.165445595087176,0.231827985314213,0.655805989561896
28081,"Lee County, Mississippi",37.2,0.477253724312548,0.522746275687452,0.675722781605135,0.290325619737384,0.00242595536713184,0.00847906730259671,7.06588941883059e-05,0.0107165989518931,0.0122593181416711,0.0262380027085909,0.00254635155566165,0.284718133077138,0.376731645334242,0.285244987138563,0.0533052344500573,0.290637493414324,0.319862398115722,0.17469860848545,0.214801499984504,0.720731756295434,0.0482549499979919,0.158599357481519,0.300263934171712,0.61622060597375
28113,"Pike County, Mississippi",37.3,0.474016659536452,0.525983340463548,0.445302866346226,0.535093238040114,0.00385031582655963,0.006014545637567,0.000100661851674762,0.00259204268062511,0.00704632961723331,0.0172635075622216,0.00401958634802309,0.410738620877623,0.382120468792587,0.185745434723358,0.0213954756064323,0.356636685745435,0.325020441537204,0.135527391659853,0.182815481057509,0.587797754859907,0.0467737519393995,0.338420014533375,0.278911034983909,0.437428630748469
28135,"Tallahatchie County, Mississippi",34.6,0.557899867697236,0.442100132302764,0.353875078337163,0.493628577397117,0.00153192674604833,0.0143444049857252,0.000905229440846738,0.133347259940116,0.00236752315298378,0.137734141076527,0,0.439454502703974,0.327063249470962,0.181283799670821,0.0521984481542441,0.300023512814484,0.319774276980955,0.161297907359511,0.218904302845051,0.589451408106788,0.0978349340713007,0.305849125364431,0.38301749271137,0.395681486880466
28129,"Smith County, Mississippi",40.1,0.488513976218639,0.511486023781361,0.758388843927037,0.230716553570317,0,0.00429558612961464,0.00186764614331071,0.000249019485774762,0.00448235074394571,0.0168088152897964,0.0077639751552795,0.348603542234332,0.344686648501362,0.277929155313351,0.0287806539509537,0.267881471389646,0.36716621253406,0.15224795640327,0.212704359673025,0.696067415730337,0.0210112359550562,0.169303201506591,0.29052102950408,0.58060263653484
28131,"Stone County, Mississippi",37.5,0.509768707482993,0.490231292517007,0.782204081632653,0.19287074829932,0.00359183673469388,0,0.00108843537414966,0,0.0202448979591837,0.0202993197278912,0.00244908481567414,0.321271393643032,0.355827220863896,0.263895680521597,0.0590057049714751,0.24759576202119,0.344906275468623,0.185004074979625,0.222493887530562,0.681563715722554,0.0300787551001044,0.17069998869162,0.336989709374647,0.537317652380414
28149,"Warren County, Mississippi",38.8,0.476431226765799,0.523568773234201,0.48558682952735,0.491513542219862,0.00223048327137546,0.00511949017525226,0.000191184280403611,0.00339883165161976,0.011959638874137,0.0217312798725438,0.00193484285938399,0.34850261110519,0.382180539273154,0.231642331876798,0.0376745177448577,0.331130768410956,0.313226047106469,0.154428221251199,0.201214963231376,0.65899443793911,0.0507538056206089,0.206162970603404,0.272756575554409,0.559631253223311
28023,"Clarke County, Mississippi",42.1,0.467290306378704,0.532709693621296,0.634919638372677,0.357609241587142,0.000627825213460573,0,0,0.00276243093922652,0.00408086388749372,0.00414364640883978,0,0.407478427612656,0.351390220517737,0.186481303930968,0.0546500479386385,0.289868967721317,0.36097794822627,0.166347075743049,0.182806008309364,0.652260859904455,0.0548827908010221,0.192683236114634,0.257291402485417,0.587053005325894
28069,"Kemper County, Mississippi",41.8,0.51152666468784,0.48847333531216,0.353319481547442,0.609082813891362,0.036608291283269,0,0,0,0.00098941327792619,0.0130602552686257,0,0.39811320754717,0.41266846361186,0.174123989218329,0.0150943396226415,0.366576819407008,0.312938005390836,0.145822102425876,0.17466307277628,0.579889067811773,0.0343531937734836,0.299576685118854,0.481059372625638,0.345598610658852
28097,"Montgomery County, Mississippi",42.1,0.467640713865464,0.532359286134536,0.529319474406746,0.434202784859776,0,0.00333398705628555,0,0.00441262992743675,0.0287311237497549,0.0132378897823103,0,0.43407663996536,0.307209352673739,0.223424983762719,0.0352890235981814,0.269755358302663,0.359385148300498,0.190084433860143,0.180775059536696,0.61756923619686,0.0730287528664667,0.27326968973747,0.264817024661893,0.501988862370724
28105,"Oktibbeha County, Mississippi",25.8,0.502475697742568,0.497524302257432,0.576746630019603,0.370728158282977,0.000949859542046442,0.0312443160000808,0.000404195549806997,0.00343566217335947,0.0164911784321255,0.0165315979871062,0.00632129981727493,0.325040990558037,0.389382032000905,0.24701758353593,0.0385593939051281,0.326058687171369,0.332560637756544,0.174195736981964,0.167184938090123,0.582977069568597,0.0588059433764836,0.300492388309166,0.23481049826083,0.49690563310295
28109,"Pearl River County, Mississippi",40.9,0.494351665488041,0.505648334511959,0.840287221889789,0.127762969410143,0.00157754447043464,0.00331828319643149,0,0.00774266079167347,0.0193113202415275,0.0303359988395075,4.72344244485381e-05,0.360447185813416,0.368301850424055,0.219063222821897,0.0521877409406322,0.259878565921357,0.343677717810332,0.15453932151118,0.241904394757132,0.624489013796627,0.0543561573837506,0.1612981577669,0.236799820634505,0.635626471357573
28079,"Leake County, Mississippi",36.6,0.504285089637079,0.495714910362921,0.513948404022737,0.420113686051596,0.0563620463489287,0.00371665937909926,0,0.000743331875819851,0.00511587232181898,0.045255793616091,0.0024330900243309,0.370102840352595,0.369000979431929,0.224534769833497,0.0363614103819785,0.28232125367287,0.329333986287953,0.160871694417238,0.227473065621939,0.637502006742655,0.0598009311285921,0.259250882113453,0.367321089297023,0.452230163756446
28103,"Noxubee County, Mississippi",36.4,0.473494643516808,0.526505356483192,0.271518285925379,0.722201699298116,0.00083117842630218,0.00036941263391208,0,0.00064647210934614,0.00443295160694496,0.013668267454747,0,0.395024875621891,0.373134328358209,0.187313432835821,0.0445273631840796,0.311194029850746,0.302985074626866,0.157213930348259,0.228606965174129,0.597640891218873,0.0738859764089122,0.294635254044848,0.269656542719273,0.433058945974075
28099,"Neshoba County, Mississippi",36.8,0.476171023965142,0.523828976034858,0.601613562091503,0.210920479302832,0.161832788671024,0.00462962962962963,0.000272331154684096,0.00149782135076253,0.0192333877995643,0.0203907952069717,0.00304533194118159,0.337321244976166,0.352930180390691,0.252827367043649,0.0569212075894943,0.287129638283952,0.292457238994299,0.170950556126741,0.249462566595009,0.687003813214978,0.0599487403888229,0.236562120949575,0.295546699012303,0.517830531970196
28121,"Rankin County, Mississippi",37.4,0.482947632901349,0.517052367098651,0.760466807722825,0.204992065591113,0.00148770166622587,0.0114916688706691,0.00027109230362338,0.00912457021951865,0.0121660936260249,0.0273803226659614,8.24878330446259e-05,0.233222412087418,0.351308570914651,0.344815181221333,0.0706538357765986,0.236514075006745,0.34319633060527,0.174871840992895,0.245417753395089,0.77526768795233,0.0304216798703226,0.0820912430057327,0.207092101198036,0.732903092925063
28137,"Tate County, Mississippi",37.6,0.485312181939424,0.514687818060576,0.663601586354543,0.293124627101393,0.00140385357807181,0.00182500965149335,0.00178991331204155,0.00814235075281648,0.0301126592496403,0.0266732179833643,0.000340541460922867,0.296278254091972,0.358047544816836,0.283028059236165,0.0626461418550273,0.212685113016368,0.347720187061574,0.151890101325019,0.287704598597038,0.668203331489336,0.0558116663593337,0.196608373078961,0.297183738360209,0.584714967067908
28077,"Lawrence County, Mississippi",40.3,0.48535233570863,0.51464766429137,0.653919239904988,0.331987331749802,0.000791765637371338,0.00126682501979414,0,0.00435471100554236,0.00768012668250198,0.00625494853523357,0.006426735218509,0.372626747339871,0.382641351971625,0.225328604214479,0.0194032964740246,0.266012935530983,0.360317129146672,0.162737325266013,0.210932610056332,0.621485522450692,0.0570709190096517,0.193875932095827,0.272647945422815,0.58170712359194
28107,"Panola County, Mississippi",37.8,0.483281254562976,0.516718745437024,0.486084747247613,0.499401337499635,0.00172297987909938,0.000175218292789767,0.00032123353678124,0.00254066524545163,0.00975381829863038,0.0202377128172181,0.000644381796214257,0.374949787097293,0.371816501968346,0.222463244155218,0.0307704667791436,0.309954205832731,0.320398489595887,0.148067807503816,0.221579497067566,0.594050480769231,0.0474258814102564,0.209035559869408,0.357128150827966,0.507544339539398
28161,"Yalobusha County, Mississippi",42.6,0.489896143627727,0.510103856372273,0.581273649464616,0.406891554625231,0.00354238789147412,0.000644070525722567,0,0.00563561710007246,0.00201272039288302,0.0159407455116335,0.00185528756957328,0.340244138732804,0.357295097849254,0.261383452819221,0.0410773105987212,0.305560937802751,0.40341019182329,0.148227087773687,0.142801782600271,0.696776026132652,0.0298253089049851,0.16195856873823,0.294604110374191,0.568901989683125
28017,"Chickasaw County, Mississippi",36.8,0.48214595752069,0.51785404247931,0.524509520226865,0.434342265177383,0.00121534811042306,0.000694484634527461,0,0.0147577984837085,0.024480583367093,0.0471670814283234,0,0.378773731714908,0.33348895113601,0.237161531279178,0.0505757858699035,0.297385620915033,0.314970432617491,0.158730158730159,0.228913787737317,0.642367601246106,0.0330218068535826,0.211510025433253,0.427042053587272,0.4724670254924
28029,"Copiah County, Mississippi",38.2,0.477142160788273,0.522857839211727,0.454266912711953,0.518610076250827,0.000313359562689321,0.00320323108526862,0,0.0141011803210195,0.00950524006824275,0.0316841335608092,0.00087967940572769,0.373272368284319,0.377221240777304,0.215733139353632,0.0337732515847449,0.288891198171049,0.317780317988153,0.152447261768679,0.240881222072119,0.591835511329577,0.0709147584222515,0.239683396294298,0.30926425616118,0.521784493613959
28039,"George County, Mississippi",36.3,0.506452973428933,0.493547026571067,0.893504850274146,0.0804723745255167,0.00957401940109658,0.00413327709827077,0,0.00628426824124842,0.00603121045972164,0.027498945592577,0.0109479970141826,0.381418092909535,0.354659060038033,0.227248030426515,0.0366748166259169,0.278864439011138,0.375713121434393,0.121977723444716,0.223444716109753,0.589207547169811,0.0612830188679245,0.146428725376094,0.343376869692659,0.591922065606276
28049,"Hinds County, Mississippi",34.4,0.466869886753745,0.533130113246255,0.256971386501444,0.722567356291413,0.00109192882609379,0.00784617039053,0.000219212984026405,0.00510807613721906,0.00619586886927461,0.0154731277970336,0.00541882389305309,0.276827687278056,0.422490276760047,0.249794261879263,0.0508877740826334,0.312203370723184,0.303883659320219,0.169404204948988,0.214508765007609,0.676273569302018,0.0672414268386812,0.222195513508409,0.267811611994883,0.558600825871586
28101,"Newton County, Mississippi",36.6,0.471194945177476,0.528805054822524,0.624233413863594,0.302871213529084,0.0515238803196432,0.00511057424270582,0,0.00297342501393793,0.0132874930310351,0.0186768258687976,0.00357936312021723,0.365705048495399,0.369808505346929,0.234145734891818,0.0303407112658543,0.283014175578214,0.318204426759513,0.13976622730664,0.259015170355633,0.639715608465608,0.0482804232804233,0.261299299491412,0.285193359562422,0.50623740523942
28145,"Union County, Mississippi",38.2,0.491677246438144,0.508322753561856,0.800077584990831,0.147129355339258,0.000599520383693046,0.00394978135138948,0.0017280293412329,0.0248624629707998,0.0216532656227959,0.0426012131471294,0,0.317053562456035,0.364887950959703,0.271028037383178,0.0470304492010853,0.276354135262788,0.363682042005829,0.13486081800824,0.225103004723143,0.672277781228648,0.0436051928691223,0.155699953586347,0.309721875111571,0.566853511371345
28125,"Sharkey County, Mississippi",42.1,0.475947683440479,0.524052316559521,0.250942141432055,0.739747284415872,0.00133008202172467,0.00620704943471514,0,0.0017734426956329,0,0.00110840168477056,0.0142372881355932,0.432478632478632,0.390883190883191,0.141310541310541,0.0353276353276353,0.384045584045584,0.296866096866097,0.0985754985754986,0.220512820512821,0.523125996810207,0.0833333333333333,0.259242458607394,0.497618507598095,0.31344976185076
28139,"Tippah County, Mississippi",39.4,0.485356980445657,0.514643019554343,0.786766712141883,0.170759436107321,0.000773078672123693,0.00372896771259664,0.000545702592087312,0.0237380627557981,0.0136880400181901,0.0465211459754434,0.000227557173739902,0.342101966679193,0.381435550544908,0.224226481272705,0.0522360015031943,0.260052611800075,0.400100212952524,0.133032694475761,0.20681448077164,0.643547742708749,0.0516979624450659,0.197379993519419,0.274822941258159,0.573300004628987
28035,"Forrest County, Mississippi",32.4,0.475972297628349,0.524027702371651,0.594581352543136,0.369453235695274,0.00174795079253678,0.00897811088893891,0.000410503595216971,0.00235708515963293,0.0224717613252645,0.0297416475760425,0.00486610366370515,0.317197588556344,0.384939178824956,0.246744907787251,0.0511183248314487,0.296150964934185,0.335354760460885,0.165233831555667,0.203260443049263,0.646651021594506,0.0752255258681939,0.250452885928486,0.245436303336027,0.537749784008249
28045,"Hancock County, Mississippi",44,0.488264420294515,0.511735579705485,0.872591258868669,0.0809379889824877,0.00583027886738259,0.0071163697940111,0,0.00825241677919962,0.0252716867082503,0.0384112490086382,0.00264704325268675,0.372457605410113,0.368154106255443,0.221578974332701,0.0378093140017419,0.281366873302936,0.372098980480557,0.153542701982684,0.192991444233823,0.652046783625731,0.0534088385520764,0.179177798845126,0.225782125312419,0.637636818064294
28071,"Lafayette County, Mississippi",29.9,0.485867674292448,0.514132325707552,0.717278662152304,0.23805159093885,0.00153388578162704,0.0208945172936269,0.000318000710825118,0.0102882582914009,0.0116350848313661,0.0263940589984848,0.00655040053404539,0.275767458715121,0.40632603406326,0.265931562872082,0.0519749443495367,0.288243516073925,0.353212196510845,0.158823833928664,0.199720453486566,0.652991452991453,0.0439316239316239,0.237553754548462,0.188905888190539,0.598598246774727
28055,"Issaquena County, Mississippi",40.1,0.607680722891566,0.392319277108434,0.392319277108434,0.601656626506024,0,0,0,0.00602409638554217,0,0.0120481927710843,0.00284900284900285,0.460743801652893,0.334710743801653,0.204545454545455,0,0.365702479338843,0.402892561983471,0.0702479338842975,0.161157024793388,0.515151515151515,0.0909090909090909,0.41690408357075,0.244064577397911,0.377967711301045
28087,"Lowndes County, Mississippi",37.1,0.477227989299595,0.522772010700405,0.536181166613389,0.436781802580884,0.00190117267022225,0.0090684253915911,0.000286017127378569,0.00306206571664115,0.012719349899894,0.0203913387284015,0.000161427014810929,0.32314660100255,0.375648579720341,0.265412013015566,0.0357928062615425,0.293993492217043,0.338272799226101,0.164761234719902,0.202972473836954,0.656873955493007,0.0683437417538922,0.221279916753382,0.241588622962192,0.577852930974679
28083,"Leflore County, Mississippi",33.8,0.466917192323178,0.533082807676822,0.241880284525567,0.733425043618306,0,0.00614011542074889,0,0.0101328680713998,0.00842168836397799,0.0263722990202657,0.00804851157662624,0.439553990610329,0.38008607198748,0.165688575899844,0.0146713615023474,0.367077464788732,0.260269953051643,0.149647887323944,0.223004694835681,0.516016587535309,0.0640062503756235,0.391738442608543,0.269537704341712,0.374828616628581
28157,"Wilkinson County, Mississippi",37.5,0.535706340378198,0.464293659621802,0.279977753058954,0.712124582869855,0,0.000778642936596218,0,0.00333704115684093,0.00378197997775306,0.00411568409343715,0.0020755500207555,0.448930296756384,0.409937888198758,0.13871635610766,0.00241545893719807,0.380952380952381,0.322291235334714,0.138371290545204,0.158385093167702,0.527280759885134,0.0603048376408217,0.327509811368528,0.333459931636916,0.38878339030257
28047,"Harrison County, Mississippi",36,0.492286281128779,0.507713718871221,0.681496945110697,0.246162881367643,0.00553729531254627,0.02823428385301,0.000414556868318972,0.0102158656835747,0.0279381718042107,0.0544451353725583,0.00394029715937317,0.299658902146761,0.407415391248114,0.248849270253478,0.0440764363516478,0.288132584355148,0.339221181035467,0.162611110406655,0.210035124202731,0.677497365739061,0.0701577101794752,0.201482158266078,0.264316532155728,0.577955433734328
28065,"Jefferson Davis County, Mississippi",44.3,0.482209656372336,0.517790343627664,0.379295345802523,0.61209221400609,0,0.00173988690735102,0,0.000956937799043062,0.00591561548499348,0.00295780774249674,0.0118586640851888,0.442653440793552,0.336019838809671,0.194255011365985,0.0270717090307915,0.34552593511056,0.317834263277537,0.19921471378384,0.137425087828064,0.593802217833814,0.0609144766823637,0.270229681978799,0.4,0.418374558303887
