"cnty_fips","display_name","Value","theme_range"
48377,"""Presidio, (TX)""",56.3,"0.0 - 62.8 (644)"
48383,"""Reagan, (TX)""",81.5,"78.9 - 89.3 (647)"
48385,"""Real, (TX)""",71.1,"62.9 - 71.8 (651)"
48389,"""Reeves, (TX)""",62.4,"0.0 - 62.8 (644)"
48391,"""Refugio, (TX)""",72.3,"71.9 - 78.8 (637)"
48395,"""Robertson, (TX)""",78.3,"71.9 - 78.8 (637)"
48399,"""Runnels, (TX)""",80.5,"78.9 - 89.3 (647)"
48403,"""Sabine, (TX)""",101.2,"89.4 - 219.7 (639)"
48405,"""San Augustine, (TX)""",118.9,"89.4 - 219.7 (639)"
48407,"""San Jacinto, (TX)""",70.3,"62.9 - 71.8 (651)"
48409,"""San Patricio, (TX)""",89.3,"78.9 - 89.3 (647)"
48411,"""San Saba, (TX)""",80.4,"78.9 - 89.3 (647)"
48413,"""Schleicher, (TX)""",85.8,"78.9 - 89.3 (647)"
48419,"""Shelby, (TX)""",90.2,"89.4 - 219.7 (639)"
48427,"""Starr, (TX)""",51.7,"0.0 - 62.8 (644)"
48431,"""Sterling, (TX)""",87.7,"78.9 - 89.3 (647)"
48435,"""Sutton, (TX)""",78.1,"71.9 - 78.8 (637)"
48443,"""Terrell, (TX)""",72.5,"71.9 - 78.8 (637)"
48451,"""Tom Green, (TX)""",78.8,"71.9 - 78.8 (637)"
48453,"""Travis, (TX)""",74.3,"71.9 - 78.8 (637)"
48455,"""Trinity, (TX)""",109.1,"89.4 - 219.7 (639)"
48457,"""Tyler, (TX)""",91.1,"89.4 - 219.7 (639)"
48461,"""Upton, (TX)""",72.6,"71.9 - 78.8 (637)"
48463,"""Uvalde, (TX)""",79,"78.9 - 89.3 (647)"
48465,"""Val Verde, (TX)""",77.1,"71.9 - 78.8 (637)"
48469,"""Victoria, (TX)""",74.5,"71.9 - 78.8 (637)"
48471,"""Walker, (TX)""",79,"78.9 - 89.3 (647)"
48473,"""Waller, (TX)""",74.4,"71.9 - 78.8 (637)"
48475,"""Ward, (TX)""",76.6,"71.9 - 78.8 (637)"
48477,"""Washington, (TX)""",68.7,"62.9 - 71.8 (651)"
48479,"""Webb, (TX)""",76.8,"71.9 - 78.8 (637)"
48481,"""Wharton, (TX)""",75.1,"71.9 - 78.8 (637)"
48489,"""Willacy, (TX)""",52.1,"0.0 - 62.8 (644)"
48491,"""Williamson, (TX)""",72.9,"71.9 - 78.8 (637)"
48493,"""Wilson, (TX)""",74.5,"71.9 - 78.8 (637)"
48495,"""Winkler, (TX)""",83.7,"78.9 - 89.3 (647)"
48505,"""Zapata, (TX)""",71.3,"62.9 - 71.8 (651)"
48507,"""Zavala, (TX)""",83.1,"78.9 - 89.3 (647)"
05007,"""Benton, (AR)""",64.8,"62.9 - 71.8 (651)"
05033,"""Crawford, (AR)""",72.5,"71.9 - 78.8 (637)"
05047,"""Franklin, (AR)""",81.5,"78.9 - 89.3 (647)"
05057,"""Hempstead, (AR)""",109.7,"89.4 - 219.7 (639)"
05061,"""Howard, (AR)""",88.8,"78.9 - 89.3 (647)"
05081,"""Little River, (AR)""",101.8,"89.4 - 219.7 (639)"
05083,"""Logan, (AR)""",90,"89.4 - 219.7 (639)"
05087,"""Madison, (AR)""",48.1,"0.0 - 62.8 (644)"
05091,"""Miller, (AR)""",105.8,"89.4 - 219.7 (639)"
05113,"""Polk, (AR)""",83.2,"78.9 - 89.3 (647)"
05127,"""Scott, (AR)""",89.7,"89.4 - 219.7 (639)"
05131,"""Sebastian, (AR)""",101.9,"89.4 - 219.7 (639)"
05133,"""Sevier, (AR)""",85.5,"78.9 - 89.3 (647)"
05143,"""Washington, (AR)""",32.9,"0.0 - 62.8 (644)"
08001,"""Adams, (CO)""",75.7,"71.9 - 78.8 (637)"
08003,"""Alamosa, (CO)""",88,"78.9 - 89.3 (647)"
08005,"""Arapahoe, (CO)""",69.9,"62.9 - 71.8 (651)"
08009,"""Baca, (CO)""",59.5,"0.0 - 62.8 (644)"
08011,"""Bent, (CO)""",68.7,"62.9 - 71.8 (651)"
08013,"""Boulder, (CO)""",68.8,"62.9 - 71.8 (651)"
08014,"""Broomfield, (CO)""",71,"62.9 - 71.8 (651)"
08015,"""Chaffee, (CO)""",62.8,"0.0 - 62.8 (644)"
08017,"""Cheyenne, (CO)""",68.8,"62.9 - 71.8 (651)"
08019,"""Clear Creek, (CO)""",62.7,"0.0 - 62.8 (644)"
08021,"""Conejos, (CO)""",58.6,"0.0 - 62.8 (644)"
08023,"""Costilla, (CO)""",38.4,"0.0 - 62.8 (644)"
08025,"""Crowley, (CO)""",73.4,"71.9 - 78.8 (637)"
08027,"""Custer, (CO)""",60.8,"0.0 - 62.8 (644)"
08031,"""Denver, (CO)""",71.8,"62.9 - 71.8 (651)"
08035,"""Douglas, (CO)""",54.1,"0.0 - 62.8 (644)"
08037,"""Eagle, (CO)""",31.6,"0.0 - 62.8 (644)"
08039,"""Elbert, (CO)""",62.1,"0.0 - 62.8 (644)"
08041,"""El Paso, (CO)""",76.3,"71.9 - 78.8 (637)"
08043,"""Fremont, (CO)""",68.6,"62.9 - 71.8 (651)"
08047,"""Gilpin, (CO)""",67.9,"62.9 - 71.8 (651)"
08049,"""Grand, (CO)""",51.3,"0.0 - 62.8 (644)"
08055,"""Huerfano, (CO)""",61.2,"0.0 - 62.8 (644)"
08057,"""Jackson, (CO)""",65.3,"62.9 - 71.8 (651)"
08059,"""Jefferson, (CO)""",74.1,"71.9 - 78.8 (637)"
08061,"""Kiowa, (CO)""",75.4,"71.9 - 78.8 (637)"
08063,"""Kit Carson, (CO)""",62.7,"0.0 - 62.8 (644)"
08065,"""Lake, (CO)""",48,"0.0 - 62.8 (644)"
08069,"""Larimer, (CO)""",68.3,"62.9 - 71.8 (651)"
08071,"""Las Animas, (CO)""",60.5,"0.0 - 62.8 (644)"
08073,"""Lincoln, (CO)""",71.2,"62.9 - 71.8 (651)"
08075,"""Logan, (CO)""",66.7,"62.9 - 71.8 (651)"
08087,"""Morgan, (CO)""",72.3,"71.9 - 78.8 (637)"
08089,"""Otero, (CO)""",61.7,"0.0 - 62.8 (644)"
08093,"""Park, (CO)""",56.1,"0.0 - 62.8 (644)"
08095,"""Phillips, (CO)""",51.5,"0.0 - 62.8 (644)"
08099,"""Prowers, (CO)""",68.1,"62.9 - 71.8 (651)"
08101,"""Pueblo, (CO)""",67.2,"62.9 - 71.8 (651)"
08105,"""Rio Grande, (CO)""",68.8,"62.9 - 71.8 (651)"
08109,"""Saguache, (CO)""",64.7,"62.9 - 71.8 (651)"
08115,"""Sedgwick, (CO)""",53,"0.0 - 62.8 (644)"
08117,"""Summit, (CO)""",36.6,"0.0 - 62.8 (644)"
08119,"""Teller, (CO)""",57.5,"0.0 - 62.8 (644)"
08121,"""Washington, (CO)""",72.3,"71.9 - 78.8 (637)"
08123,"""Weld, (CO)""",70.8,"62.9 - 71.8 (651)"
08125,"""Yuma, (CO)""",57.4,"0.0 - 62.8 (644)"
19001,"""Adair, (IA)""",53.5,"0.0 - 62.8 (644)"
19003,"""Adams, (IA)""",59.4,"0.0 - 62.8 (644)"
19009,"""Audubon, (IA)""",64.5,"62.9 - 71.8 (651)"
19015,"""Boone, (IA)""",57.9,"0.0 - 62.8 (644)"
19021,"""Buena Vista, (IA)""",62.8,"0.0 - 62.8 (644)"
19025,"""Calhoun, (IA)""",74.2,"71.9 - 78.8 (637)"
19027,"""Carroll, (IA)""",70.8,"62.9 - 71.8 (651)"
19029,"""Cass, (IA)""",66.8,"62.9 - 71.8 (651)"
19035,"""Cherokee, (IA)""",56.6,"0.0 - 62.8 (644)"
19039,"""Clarke, (IA)""",72.1,"71.9 - 78.8 (637)"
19041,"""Clay, (IA)""",65.8,"62.9 - 71.8 (651)"
19047,"""Crawford, (IA)""",66.8,"62.9 - 71.8 (651)"
19049,"""Dallas, (IA)""",58.6,"0.0 - 62.8 (644)"
19053,"""Decatur, (IA)""",70.5,"62.9 - 71.8 (651)"
19059,"""Dickinson, (IA)""",66.8,"62.9 - 71.8 (651)"
19063,"""Emmet, (IA)""",61.3,"0.0 - 62.8 (644)"
19071,"""Fremont, (IA)""",57.8,"0.0 - 62.8 (644)"
19073,"""Greene, (IA)""",64.7,"62.9 - 71.8 (651)"
19077,"""Guthrie, (IA)""",58.1,"0.0 - 62.8 (644)"
19079,"""Hamilton, (IA)""",76.9,"71.9 - 78.8 (637)"
19081,"""Hancock, (IA)""",63.7,"62.9 - 71.8 (651)"
19085,"""Harrison, (IA)""",66.6,"62.9 - 71.8 (651)"
19091,"""Humboldt, (IA)""",68.9,"62.9 - 71.8 (651)"
19093,"""Ida, (IA)""",61.1,"0.0 - 62.8 (644)"
19109,"""Kossuth, (IA)""",63.4,"62.9 - 71.8 (651)"
19119,"""Lyon, (IA)""",61.9,"0.0 - 62.8 (644)"
19121,"""Madison, (IA)""",60.4,"0.0 - 62.8 (644)"
19129,"""Mills, (IA)""",60.4,"0.0 - 62.8 (644)"
19133,"""Monona, (IA)""",62.5,"0.0 - 62.8 (644)"
19137,"""Montgomery, (IA)""",68.8,"62.9 - 71.8 (651)"
19141,"""O'Brien, (IA)""",57.1,"0.0 - 62.8 (644)"
19143,"""Osceola, (IA)""",62.5,"0.0 - 62.8 (644)"
19145,"""Page, (IA)""",58.8,"0.0 - 62.8 (644)"
19147,"""Palo Alto, (IA)""",65.2,"62.9 - 71.8 (651)"
19149,"""Plymouth, (IA)""",56.4,"0.0 - 62.8 (644)"
19151,"""Pocahontas, (IA)""",66.2,"62.9 - 71.8 (651)"
19155,"""Pottawattamie, (IA)""",65,"62.9 - 71.8 (651)"
19159,"""Ringgold, (IA)""",63.2,"62.9 - 71.8 (651)"
19161,"""Sac, (IA)""",70.9,"62.9 - 71.8 (651)"
19165,"""Shelby, (IA)""",71.8,"62.9 - 71.8 (651)"
19167,"""Sioux, (IA)""",49.2,"0.0 - 62.8 (644)"
19173,"""Taylor, (IA)""",55.4,"0.0 - 62.8 (644)"
19175,"""Union, (IA)""",61.2,"0.0 - 62.8 (644)"
19187,"""Webster, (IA)""",69.2,"62.9 - 71.8 (651)"
19189,"""Winnebago, (IA)""",65.5,"62.9 - 71.8 (651)"
19193,"""Woodbury, (IA)""",58.1,"0.0 - 62.8 (644)"
19197,"""Wright, (IA)""",69.6,"62.9 - 71.8 (651)"
20001,"""Allen, (KS)""",77.8,"71.9 - 78.8 (637)"
20003,"""Anderson, (KS)""",73.4,"71.9 - 78.8 (637)"
20005,"""Atchison, (KS)""",73.1,"71.9 - 78.8 (637)"
20007,"""Barber, (KS)""",82.6,"78.9 - 89.3 (647)"
20009,"""Barton, (KS)""",63.9,"62.9 - 71.8 (651)"
20011,"""Bourbon, (KS)""",72.4,"71.9 - 78.8 (637)"
20013,"""Brown, (KS)""",79.4,"78.9 - 89.3 (647)"
20015,"""Butler, (KS)""",76.7,"71.9 - 78.8 (637)"
20017,"""Chase, (KS)""",78.3,"71.9 - 78.8 (637)"
20019,"""Chautauqua, (KS)""",76.2,"71.9 - 78.8 (637)"
20021,"""Cherokee, (KS)""",81.3,"78.9 - 89.3 (647)"
20023,"""Cheyenne, (KS)""",66,"62.9 - 71.8 (651)"
20025,"""Clark, (KS)""",54.6,"0.0 - 62.8 (644)"
20027,"""Clay, (KS)""",81.2,"78.9 - 89.3 (647)"
20029,"""Cloud, (KS)""",82.4,"78.9 - 89.3 (647)"
20031,"""Coffey, (KS)""",80.5,"78.9 - 89.3 (647)"
20033,"""Comanche, (KS)""",69.6,"62.9 - 71.8 (651)"
20035,"""Cowley, (KS)""",77,"71.9 - 78.8 (637)"
20037,"""Crawford, (KS)""",79.3,"78.9 - 89.3 (647)"
20039,"""Decatur, (KS)""",50.8,"0.0 - 62.8 (644)"
20041,"""Dickinson, (KS)""",82.5,"78.9 - 89.3 (647)"
20043,"""Doniphan, (KS)""",79.9,"78.9 - 89.3 (647)"
20045,"""Douglas, (KS)""",71.3,"62.9 - 71.8 (651)"
20047,"""Edwards, (KS)""",60.6,"0.0 - 62.8 (644)"
20049,"""Elk, (KS)""",80.2,"78.9 - 89.3 (647)"
20051,"""Ellis, (KS)""",68.1,"62.9 - 71.8 (651)"
20053,"""Ellsworth, (KS)""",78.4,"71.9 - 78.8 (637)"
20055,"""Finney, (KS)""",48.9,"0.0 - 62.8 (644)"
20057,"""Ford, (KS)""",60.6,"0.0 - 62.8 (644)"
20059,"""Franklin, (KS)""",69.9,"62.9 - 71.8 (651)"
20061,"""Geary, (KS)""",75.9,"71.9 - 78.8 (637)"
20063,"""Gove, (KS)""",38.5,"0.0 - 62.8 (644)"
20065,"""Graham, (KS)""",50,"0.0 - 62.8 (644)"
20067,"""Grant, (KS)""",46.9,"0.0 - 62.8 (644)"
20069,"""Gray, (KS)""",55.2,"0.0 - 62.8 (644)"
20071,"""Greeley, (KS)""",75.3,"71.9 - 78.8 (637)"
20073,"""Greenwood, (KS)""",79.1,"78.9 - 89.3 (647)"
20075,"""Hamilton, (KS)""",56.8,"0.0 - 62.8 (644)"
20077,"""Harper, (KS)""",80.6,"78.9 - 89.3 (647)"
20079,"""Harvey, (KS)""",75.7,"71.9 - 78.8 (637)"
20081,"""Haskell, (KS)""",57.7,"0.0 - 62.8 (644)"
20083,"""Hodgeman, (KS)""",53.3,"0.0 - 62.8 (644)"
20085,"""Jackson, (KS)""",76.3,"71.9 - 78.8 (637)"
20087,"""Jefferson, (KS)""",73.3,"71.9 - 78.8 (637)"
20089,"""Jewell, (KS)""",69.5,"62.9 - 71.8 (651)"
20091,"""Johnson, (KS)""",63.3,"62.9 - 71.8 (651)"
20093,"""Kearny, (KS)""",46.9,"0.0 - 62.8 (644)"
20095,"""Kingman, (KS)""",96.2,"89.4 - 219.7 (639)"
20097,"""Kiowa, (KS)""",63.3,"62.9 - 71.8 (651)"
20099,"""Labette, (KS)""",77.7,"71.9 - 78.8 (637)"
20101,"""Lane, (KS)""",42.9,"0.0 - 62.8 (644)"
20103,"""Leavenworth, (KS)""",67.3,"62.9 - 71.8 (651)"
20105,"""Lincoln, (KS)""",87,"78.9 - 89.3 (647)"
20107,"""Linn, (KS)""",75.7,"71.9 - 78.8 (637)"
20109,"""Logan, (KS)""",60,"0.0 - 62.8 (644)"
20111,"""Lyon, (KS)""",79.8,"78.9 - 89.3 (647)"
20113,"""McPherson, (KS)""",80.1,"78.9 - 89.3 (647)"
20115,"""Marion, (KS)""",82.9,"78.9 - 89.3 (647)"
20117,"""Marshall, (KS)""",73,"71.9 - 78.8 (637)"
20119,"""Meade, (KS)""",62.9,"62.9 - 71.8 (651)"
20121,"""Miami, (KS)""",60.9,"0.0 - 62.8 (644)"
20123,"""Mitchell, (KS)""",89.7,"89.4 - 219.7 (639)"
20125,"""Montgomery, (KS)""",81.5,"78.9 - 89.3 (647)"
20127,"""Morris, (KS)""",75.9,"71.9 - 78.8 (637)"
20129,"""Morton, (KS)""",80.7,"78.9 - 89.3 (647)"
20131,"""Nemaha, (KS)""",87.6,"78.9 - 89.3 (647)"
20133,"""Neosho, (KS)""",77.3,"71.9 - 78.8 (637)"
20135,"""Ness, (KS)""",51.3,"0.0 - 62.8 (644)"
20137,"""Norton, (KS)""",56.1,"0.0 - 62.8 (644)"
20139,"""Osage, (KS)""",76.1,"71.9 - 78.8 (637)"
20141,"""Osborne, (KS)""",71.9,"71.9 - 78.8 (637)"
20143,"""Ottawa, (KS)""",86.9,"78.9 - 89.3 (647)"
20145,"""Pawnee, (KS)""",60.4,"0.0 - 62.8 (644)"
20147,"""Phillips, (KS)""",62.7,"0.0 - 62.8 (644)"
20149,"""Pottawatomie, (KS)""",76.1,"71.9 - 78.8 (637)"
20151,"""Pratt, (KS)""",81.5,"78.9 - 89.3 (647)"
20153,"""Rawlins, (KS)""",58.6,"0.0 - 62.8 (644)"
20155,"""Reno, (KS)""",71.7,"62.9 - 71.8 (651)"
20157,"""Republic, (KS)""",75.4,"71.9 - 78.8 (637)"
20159,"""Rice, (KS)""",70.4,"62.9 - 71.8 (651)"
20161,"""Riley, (KS)""",78.3,"71.9 - 78.8 (637)"
20163,"""Rooks, (KS)""",60.6,"0.0 - 62.8 (644)"
20165,"""Rush, (KS)""",89.5,"89.4 - 219.7 (639)"
20167,"""Russell, (KS)""",79.2,"78.9 - 89.3 (647)"
20169,"""Saline, (KS)""",83,"78.9 - 89.3 (647)"
20171,"""Scott, (KS)""",44.5,"0.0 - 62.8 (644)"
20173,"""Sedgwick, (KS)""",74.9,"71.9 - 78.8 (637)"
20175,"""Seward, (KS)""",79.7,"78.9 - 89.3 (647)"
20177,"""Shawnee, (KS)""",77.1,"71.9 - 78.8 (637)"
20179,"""Sheridan, (KS)""",48.4,"0.0 - 62.8 (644)"
20181,"""Sherman, (KS)""",64.6,"62.9 - 71.8 (651)"
20183,"""Smith, (KS)""",56.3,"0.0 - 62.8 (644)"
20185,"""Stafford, (KS)""",68,"62.9 - 71.8 (651)"
20187,"""Stanton, (KS)""",52.4,"0.0 - 62.8 (644)"
20189,"""Stevens, (KS)""",70.8,"62.9 - 71.8 (651)"
20191,"""Sumner, (KS)""",84,"78.9 - 89.3 (647)"
20193,"""Thomas, (KS)""",56.7,"0.0 - 62.8 (644)"
20195,"""Trego, (KS)""",60,"0.0 - 62.8 (644)"
20197,"""Wabaunsee, (KS)""",76.2,"71.9 - 78.8 (637)"
20199,"""Wallace, (KS)""",82.9,"78.9 - 89.3 (647)"
20201,"""Washington, (KS)""",74.6,"71.9 - 78.8 (637)"
20203,"""Wichita, (KS)""",66.7,"62.9 - 71.8 (651)"
20205,"""Wilson, (KS)""",73.5,"71.9 - 78.8 (637)"
20207,"""Woodson, (KS)""",73.7,"71.9 - 78.8 (637)"
20209,"""Wyandotte, (KS)""",78.1,"71.9 - 78.8 (637)"
22017,"""Caddo, (LA)""",93.8,"89.4 - 219.7 (639)"
27013,"""Blue Earth, (MN)""",71.8,"62.9 - 71.8 (651)"
27015,"""Brown, (MN)""",73.7,"71.9 - 78.8 (637)"
27033,"""Cottonwood, (MN)""",77.1,"71.9 - 78.8 (637)"
27043,"""Faribault, (MN)""",67.3,"62.9 - 71.8 (651)"
27063,"""Jackson, (MN)""",65.1,"62.9 - 71.8 (651)"
27079,"""Le Sueur, (MN)""",63.3,"62.9 - 71.8 (651)"
27081,"""Lincoln, (MN)""",72.9,"71.9 - 78.8 (637)"
27083,"""Lyon, (MN)""",78.8,"71.9 - 78.8 (637)"
27091,"""Martin, (MN)""",61.3,"0.0 - 62.8 (644)"
27101,"""Murray, (MN)""",78.8,"71.9 - 78.8 (637)"
27103,"""Nicollet, (MN)""",64.7,"62.9 - 71.8 (651)"
27105,"""Nobles, (MN)""",70.8,"62.9 - 71.8 (651)"
27117,"""Pipestone, (MN)""",70.8,"62.9 - 71.8 (651)"
27127,"""Redwood, (MN)""",76.8,"71.9 - 78.8 (637)"
27133,"""Rock, (MN)""",71.1,"62.9 - 71.8 (651)"
27143,"""Sibley, (MN)""",57.5,"0.0 - 62.8 (644)"
27165,"""Watonwan, (MN)""",75.1,"71.9 - 78.8 (637)"
29003,"""Andrew, (MO)""",71,"62.9 - 71.8 (651)"
29005,"""Atchison, (MO)""",60.2,"0.0 - 62.8 (644)"
29009,"""Barry, (MO)""",71.1,"62.9 - 71.8 (651)"
29011,"""Barton, (MO)""",79.1,"78.9 - 89.3 (647)"
29013,"""Bates, (MO)""",85,"78.9 - 89.3 (647)"
29021,"""Buchanan, (MO)""",86.6,"78.9 - 89.3 (647)"
29025,"""Caldwell, (MO)""",91.8,"89.4 - 219.7 (639)"
29037,"""Cass, (MO)""",65.7,"62.9 - 71.8 (651)"
29039,"""Cedar, (MO)""",84.2,"78.9 - 89.3 (647)"
29047,"""Clay, (MO)""",67.2,"62.9 - 71.8 (651)"
29049,"""Clinton, (MO)""",99,"89.4 - 219.7 (639)"
29057,"""Dade, (MO)""",80.1,"78.9 - 89.3 (647)"
29061,"""Daviess, (MO)""",85.3,"78.9 - 89.3 (647)"
29063,"""DeKalb, (MO)""",88.7,"78.9 - 89.3 (647)"
29075,"""Gentry, (MO)""",82.3,"78.9 - 89.3 (647)"
29081,"""Harrison, (MO)""",85.5,"78.9 - 89.3 (647)"
29083,"""Henry, (MO)""",81.1,"78.9 - 89.3 (647)"
29087,"""Holt, (MO)""",58.1,"0.0 - 62.8 (644)"
29095,"""Jackson, (MO)""",74.7,"71.9 - 78.8 (637)"
29097,"""Jasper, (MO)""",81.2,"78.9 - 89.3 (647)"
29101,"""Johnson, (MO)""",72.3,"71.9 - 78.8 (637)"
29107,"""Lafayette, (MO)""",75.2,"71.9 - 78.8 (637)"
29109,"""Lawrence, (MO)""",79.3,"78.9 - 89.3 (647)"
29119,"""McDonald, (MO)""",69.8,"62.9 - 71.8 (651)"
29145,"""Newton, (MO)""",80.1,"78.9 - 89.3 (647)"
29147,"""Nodaway, (MO)""",59.9,"0.0 - 62.8 (644)"
29165,"""Platte, (MO)""",69.2,"62.9 - 71.8 (651)"
29177,"""Ray, (MO)""",75.8,"71.9 - 78.8 (637)"
29185,"""St. Clair, (MO)""",88.5,"78.9 - 89.3 (647)"
29217,"""Vernon, (MO)""",79.4,"78.9 - 89.3 (647)"
29227,"""Worth, (MO)""",65,"62.9 - 71.8 (651)"
31001,"""Adams, (NE)""",58.1,"0.0 - 62.8 (644)"
31003,"""Antelope, (NE)""",67.2,"62.9 - 71.8 (651)"
31005,"""Arthur, (NE)""",54.8,"0.0 - 62.8 (644)"
31007,"""Banner, (NE)""",51.1,"0.0 - 62.8 (644)"
31009,"""Blaine, (NE)""",55.6,"0.0 - 62.8 (644)"
31011,"""Boone, (NE)""",70.2,"62.9 - 71.8 (651)"
31013,"""Box Butte, (NE)""",45.3,"0.0 - 62.8 (644)"
31015,"""Boyd, (NE)""",71.6,"62.9 - 71.8 (651)"
31017,"""Brown, (NE)""",55.7,"0.0 - 62.8 (644)"
31019,"""Buffalo, (NE)""",54.3,"0.0 - 62.8 (644)"
31021,"""Burt, (NE)""",57,"0.0 - 62.8 (644)"
31023,"""Butler, (NE)""",70.3,"62.9 - 71.8 (651)"
31025,"""Cass, (NE)""",61.3,"0.0 - 62.8 (644)"
31027,"""Cedar, (NE)""",62.2,"0.0 - 62.8 (644)"
31029,"""Chase, (NE)""",50,"0.0 - 62.8 (644)"
31031,"""Cherry, (NE)""",51.8,"0.0 - 62.8 (644)"
31033,"""Cheyenne, (NE)""",51.8,"0.0 - 62.8 (644)"
31035,"""Clay, (NE)""",68.8,"62.9 - 71.8 (651)"
31037,"""Colfax, (NE)""",64.4,"62.9 - 71.8 (651)"
31039,"""Cuming, (NE)""",60.2,"0.0 - 62.8 (644)"
31041,"""Custer, (NE)""",46.2,"0.0 - 62.8 (644)"
31043,"""Dakota, (NE)""",62.7,"0.0 - 62.8 (644)"
31045,"""Dawes, (NE)""",55.4,"0.0 - 62.8 (644)"
31047,"""Dawson, (NE)""",46.9,"0.0 - 62.8 (644)"
31049,"""Deuel, (NE)""",46.2,"0.0 - 62.8 (644)"
31051,"""Dixon, (NE)""",65.3,"62.9 - 71.8 (651)"
31053,"""Dodge, (NE)""",66,"62.9 - 71.8 (651)"
31055,"""Douglas, (NE)""",66.1,"62.9 - 71.8 (651)"
31057,"""Dundy, (NE)""",53.5,"0.0 - 62.8 (644)"
31059,"""Fillmore, (NE)""",73.9,"71.9 - 78.8 (637)"
31061,"""Franklin, (NE)""",54.4,"0.0 - 62.8 (644)"
31063,"""Frontier, (NE)""",46.4,"0.0 - 62.8 (644)"
31065,"""Furnas, (NE)""",54.3,"0.0 - 62.8 (644)"
31067,"""Gage, (NE)""",68.3,"62.9 - 71.8 (651)"
31069,"""Garden, (NE)""",51.7,"0.0 - 62.8 (644)"
31071,"""Garfield, (NE)""",67,"62.9 - 71.8 (651)"
31073,"""Gosper, (NE)""",49.6,"0.0 - 62.8 (644)"
31075,"""Grant, (NE)""",97.1,"89.4 - 219.7 (639)"
31077,"""Greeley, (NE)""",69.7,"62.9 - 71.8 (651)"
31079,"""Hall, (NE)""",60.3,"0.0 - 62.8 (644)"
31081,"""Hamilton, (NE)""",68.7,"62.9 - 71.8 (651)"
31083,"""Harlan, (NE)""",54.4,"0.0 - 62.8 (644)"
31085,"""Hayes, (NE)""",42.6,"0.0 - 62.8 (644)"
31087,"""Hitchcock, (NE)""",47.8,"0.0 - 62.8 (644)"
31089,"""Holt, (NE)""",55.9,"0.0 - 62.8 (644)"
31091,"""Hooker, (NE)""",-1,
31093,"""Howard, (NE)""",62.4,"0.0 - 62.8 (644)"
31095,"""Jefferson, (NE)""",62.9,"62.9 - 71.8 (651)"
31097,"""Johnson, (NE)""",67.4,"62.9 - 71.8 (651)"
31099,"""Kearney, (NE)""",50.6,"0.0 - 62.8 (644)"
31101,"""Keith, (NE)""",42.9,"0.0 - 62.8 (644)"
31103,"""Keya Paha, (NE)""",71.1,"62.9 - 71.8 (651)"
31105,"""Kimball, (NE)""",66,"62.9 - 71.8 (651)"
31107,"""Knox, (NE)""",60.7,"0.0 - 62.8 (644)"
31109,"""Lancaster, (NE)""",66.1,"62.9 - 71.8 (651)"
31111,"""Lincoln, (NE)""",44.7,"0.0 - 62.8 (644)"
31113,"""Logan, (NE)""",46,"0.0 - 62.8 (644)"
31115,"""Loup, (NE)""",65.9,"62.9 - 71.8 (651)"
31117,"""McPherson, (NE)""",45.3,"0.0 - 62.8 (644)"
31119,"""Madison, (NE)""",66.4,"62.9 - 71.8 (651)"
31121,"""Merrick, (NE)""",70.7,"62.9 - 71.8 (651)"
31123,"""Morrill, (NE)""",42.6,"0.0 - 62.8 (644)"
31125,"""Nance, (NE)""",72.4,"71.9 - 78.8 (637)"
31127,"""Nemaha, (NE)""",66,"62.9 - 71.8 (651)"
31129,"""Nuckolls, (NE)""",57.1,"0.0 - 62.8 (644)"
31131,"""Otoe, (NE)""",65.6,"62.9 - 71.8 (651)"
31133,"""Pawnee, (NE)""",73.5,"71.9 - 78.8 (637)"
31135,"""Perkins, (NE)""",46.3,"0.0 - 62.8 (644)"
31137,"""Phelps, (NE)""",50,"0.0 - 62.8 (644)"
31139,"""Pierce, (NE)""",59.3,"0.0 - 62.8 (644)"
31141,"""Platte, (NE)""",70.8,"62.9 - 71.8 (651)"
31143,"""Polk, (NE)""",74.1,"71.9 - 78.8 (637)"
31145,"""Red Willow, (NE)""",51.9,"0.0 - 62.8 (644)"
31147,"""Richardson, (NE)""",74.3,"71.9 - 78.8 (637)"
31149,"""Rock, (NE)""",69.5,"62.9 - 71.8 (651)"
31151,"""Saline, (NE)""",70.3,"62.9 - 71.8 (651)"
31153,"""Sarpy, (NE)""",60.9,"0.0 - 62.8 (644)"
31155,"""Saunders, (NE)""",65.4,"62.9 - 71.8 (651)"
31157,"""Scotts Bluff, (NE)""",40.8,"0.0 - 62.8 (644)"
31159,"""Seward, (NE)""",70.9,"62.9 - 71.8 (651)"
31161,"""Sheridan, (NE)""",52.9,"0.0 - 62.8 (644)"
31163,"""Sherman, (NE)""",51.3,"0.0 - 62.8 (644)"
31165,"""Sioux, (NE)""",47.1,"0.0 - 62.8 (644)"
31167,"""Stanton, (NE)""",63.9,"62.9 - 71.8 (651)"
31169,"""Thayer, (NE)""",64.1,"62.9 - 71.8 (651)"
31171,"""Thomas, (NE)""",-1,
31173,"""Thurston, (NE)""",58.6,"0.0 - 62.8 (644)"
31175,"""Valley, (NE)""",58.4,"0.0 - 62.8 (644)"
31177,"""Washington, (NE)""",67.3,"62.9 - 71.8 (651)"
31179,"""Wayne, (NE)""",61.2,"0.0 - 62.8 (644)"
31181,"""Webster, (NE)""",53.1,"0.0 - 62.8 (644)"
31183,"""Wheeler, (NE)""",71.8,"62.9 - 71.8 (651)"
